username,user id,content,sentiment
Lostmybeer,80182186,Vote NO on #hcr #startover Advancing #obamacare is like maxing out your kids credit card with a $1000 limit for a 12 pack of beer! MADNESS!,0
airwlf405,21833603,I really think Obama is trying his best to cover my ass! :] #hcr,1
LeaderHoyer,22012091,Another great day for #hcr - 5 more confirmed votes show the momentum is growing http://go.usa.gov/ilW,1
fivethirtyeight,16017475,"At the risk of unbridled optimism: would folks like Boyd, Boccieri be putting necks on the line if they WEREN'T confident #hcr would pass?",1
wpbtonzlewis,46418785,Retweet this if you are against a government takeover of health care #hcr #tcot #gop #txgop #handsoff #codered /via @exposeliberals,0
GeeekGirl,107633302,RT @GregWHoward Just posted: Operation Nullification! What we do IF they pass #HCR. Immediate action plan!  http://bit.ly/ckWf5V #tcot,0
littlebytesnews,12896172,"RT @SarahPalinUSA:UnitedWeStand,DividedWeFall!Push united effrt agnst #hcr&its unfathomable impacts on cntry we've known&loved.Call Congress",0
Loxodonta_s,48566603,RT @crnc: Co-Chair of Blue Dogs Herseth Sandlin (D) #SD says controversial deem & pass procedure is ''poison'' http://ow.ly/1nZ2d #hcr #tcot,0
ROCKWITHBECK,38122727,Jon Voight Call to Arms Join Me in DC Saturday to Stop ObamaCare http://is.gd/aNRdG #hcr #sgp #tcot #teaparty #GOP,0
TexasRainmaker,21888175,"Dear Obama, we dont need ''Washington to work for us''... we need Washington to ''get the hell out of the way''.  #tcot #teaparty #hcr",0
cruickshank,15742946,My take on Loretta Sanchez's bizarre behavior on #hcr. Does she WANT to lose in November? http://bit.ly/9yNZRV,0
RepToddTiahrt,76185102,Dems set up BCBS plan to manipulate forcing all other carriers undercut prices or employers face IRS. (p.84) #hcr #tcot #realdeal,0
RussertXM_NBC,21220931,Stupak 6 are on board. 220 counted. #hcr looks to be coming in for a smooth landing.,1
TheFlaCracker,27783848,RT @Frdm11 Every poll shows the American People do not want this giant stinking piece of Obama! #tcot #teaparty #hcr @housedemocrats,0
kazoolist,67501066,Rep Blackburn (R-TN) on #cspan ''Only they see depend't on gov't and death of liberty as something to celebrate'' #killthebill #hcr,0
SuziLeVeaux,31325625,RT @RussertXM_NBC Stupak 6 are on board. 220 counted. #hcr looks to be coming in for a smooth landing,1
NotUnderTheBus,94440954,#Stupak to vote ''Yes'' on #HCR - but in exchange for what? #underthebus,0
RepMikePence,15985455,I believe we can turn this thing back - http://ow.ly/1p4eV #healthcare #hcr #tcot #handsoff,0
midlifechick,26918145,"#killthebill ``If you vote for this #hcr bill, never again can you claim to be pro-life.'' Suzanne Kosmas (FL-24) - (202) 225-2706 #tcot #p2",0
PhilthePill,17832004,"Yeah, Rep. Poe, all those people in Europe sure do hate their affordable healthcare. #hcr",1
INDIGOSKYY,16686075,"John Boehner counted 54 Obama speeches as reasoning for #HCR as questionable, meanwhile he votes against children being insured! #hcr",0
jclee1230,20825532,"can we all start singing the praises of Nancy Pelosi, who has brought her caucus together to vote for difficult shit all year long? #p2 #HCR",1
michellemalkin,15976697,"Cave-in Watch: http://is.gd/aOVLn Remember: U can't fix stupid, but u can vote them out. #hcr",0
USRealityCheck,72552866,Richard T. Hughes:  Glenn Beck's Christian America is Hardly Christian: When Glenn Beck advised Christian... http://bit.ly/ardhiT HUFF #HCR,0
GOPLeader,7713202,(VIDEO): Boehner on Fox: Dems' #hcr `Has Only Gotten Worse' and Will `Kill Job Prospects in America' http://ow.ly/1ouXj,0
bryanmyrick,17058879,RT @gypsytrading: RT @hsh316: IRS to confiscate refunds if there are penalties 4 not buying healthcare. http://bit.ly/ccbQQZ #hcr #obamacare,0
mgpogue,17989541,"Is it time to start hammering the Senate about #HCR? Or at least getting ready for the final showdown? #TCOT,#TEAPARTY, WE CAN NOT REST!",0
WestWingReport,20182089,"Obama has wrapped up his 54th and perhaps final, healthcare event, says ''We are going to make history.'' #hcr",1
TaraRoss,22716596,"RT @keder If you pray, please pray that Rep. Stupak has 12 committed 'no' votes. http://is.gd/aORuV #obamacare #hcr #tcot",0
GOPLeader,7713202,RT @ExaminerOpEds Gallup Poll says most think Obamacare will make things worse for everybdy: http://ow.ly/1oqB3 #hcr,0
APBBlue,41598349,"They're nuts. RT @libertybell1776: If this dog passes Sunday BO signs it,  fed gov't. is at a state of war w/ American ppl.  #tcot #hcr",0
exposeliberals,21707592,Dem Rep Lynch of MA now a NO vote for ObamaCARE for now http://is.gd/aNFDT #tcot #tlot #sgp #hhrs #ocra #hcr,0
blackjedi47,65785383,"RT @SupermanHotMale: Hey, #GOP, take your mascot the grim reaper away, #hcr is passing. #p2",0
wtk1,29281472,"I am hoping that this Sunday sanity breaks out again in America & #HCR is made real.  Hoping, calling, all that.",1
JoeKenHa,40615400,Give a socialist an inch and they'll take the whole freaking country. #tcot #ocra #teaparty #iamthemob #sgp #tlot #hhrs #ucot #hcr,0
ANANursingWorld,34648965,RT @nursingworld: It's not too late to make a difference! Call 1-888-876-6242 and tell your Representative to vote YES on #hcr!!!,1
GregWHoward,27502479,Operation Nullification! What we do IF they pass #HCR. Immediate action plan! http://bit.ly/ckWf5V #tcot #ocra #sgp #ucot #hhrs #teaparty,0
jwwatson01,15649799,To @George_LeMieux: We've come too far to give up on health reform now http://bit.ly/r2eoE #hcr #FL #32224,1
Beaufort_TParty,47775464,"My Wonderful State, South Carolina Ready 2 Sue Over #Obamacare #tcot #hcr",0
southerntalker,22873947,Check this video out -- Obama-Peace Train http://youtu.be/NWCSAJlOUlc ~Presidet Obama has brought ''Change'' Pass #hcr ~No Obstruction GOP,1
HouseDemocrats,43963249,Listen to their stories and you'll see why it's so important to pass health care reform http://bit.ly/clrSsN #HCR,1
GlennBeckClips,19408986,"A million seconds ago was 12 days ago. A trillion seconds ago was 68,000 YEARS ago! Hello $1.5 trillion HC bill? #HCR #TCOT #P2",0
TheNewDeal,78569026,#HCR will be the First Healthcare Bill Passed in 50 Years. #p2 #topprog #PasstheDamnBill,1
jilevin,24733117,The public option is now up to Pelosi -- tell her to pass it! http://bit.ly/dpuhhs @BoldProgressive #p2 #hcr,1
lumpuckaroo,21893213,RT @welshman007: RT @irritatedwoman: Retweet ths if U R against a gov't takeover of health care #hcr #tcot #gop #txgop #handsoff #codered,0
irritatedwoman,16710420,RT @RepKevinBrady: Retweet this if you are against a government takeover of health care #hcr #tcot #gop #txgop #handsoff #codered,0
DavidCornDC,15220768,"O cites plaque in WH w/ TR quote: ''Aggressively fighting for the right is the noblest sport.'' Politics don't matter, he claims. #HCR",1
emgtay,16601460,"Yeah - Obama - if this #hcr bill passes, it WILL make history. So did 9/11.  America remembers acts of war against our liberty #tcot",0
StarSpangledGrl,47451185,PATHETIC!!! WH harrassing fed employees on their .gov addresses 2 support #hcr  http://tinyurl.com/ykuob6f #fb #p2 #topprogs #teaparty #ocra,0
kellbo0,115550115,"#Teabaggers wouldn't opt out of Medicare or SS if their life depended on it. Because they know, it often does. #hcr #tcot #p2 #topprogs",0
mjkramer,14725237,"RT @BrentBozell For once, the @WashingtonPost has it EXACTLY right about Pelosi's abuse of power. http://ow.ly/1mQOT #tcot #hcr",0
sunshineejc,16472571,Did GLENN BECK and SARAH PALIN forget to take their LITHIUM today?.....#tcot #teaparty #ocra #tlot #p2 #sgp #gop #hcr #glennbeck #sarahpalin,0
sasha2000,20709918,@reppaulryan PARTY of NO! Donna Brazile's latest column: The GOP is Playing You For Chumps http://bit.ly/bXNRoj #p2 #hcr,0
AwesomeCapital,78156215,Now for the Slaughter: Noonan: http://www.awesomecapital.com #hcr #tcot http://tinyurl.com/yhgn7te,0
jgaltspeaks,22582603,"We fight #hcr bill with logic, numbers, and facts. @barackobama has to use lies and sob stories.",0
mfcannon,88246253,"If giving pvt insurers $500+ b in subsidies makes them the ''target'' of #ObamaCare, can O target me next time? http://ow.ly/1oBIZ #p2 #hcr",0
Tymlee,24247270,Call DeFazio and tell him to vote yes for #hcr  D-OR. 202-225-6416.  #p2,1
LyndaOFA,16434558,Help make history on #HCR: http://bit.ly/7113lr #OFA #p2,1
JamilSmith,46213956,My mother always taught me they can have their own opinion but that doesn't mean they are right.'' http://is.gd/aP7ov | #hcr #p2 #tcot,0
chamberpost,14141323,RT @CatoInstitute: Seven myths about health care reform http://bit.ly/aItNmW #hcr,0
pandagon,14455321,"If #hcr is so bad, shouldn't Republicans be wishing for it to pass so they can take over, repeal it, and move on?",1
Darcy_M,112217391,"MT @Mathurm: Congress getting 100,001 phone calls an hour in support of the bill... #hhrs #tcot #phnm #gop #hcr #912",1
velvethammer,5145071,RT @fleckman: The Total List and Contact to kill ObamaCare http://bit.ly/bTSqcq FLOOD CONGRESS! #tcot #tlot #hcr #killthebill,0
YodaBlackswamp,88335997,"Call to Action: March 20, 2010 Rally Against ObamaCare  http://shar.es/mfn6C via @sharethis #tpp #hcr #tcot #tlot #teaparty",0
_JParker_,93287999,@dailykos Leader of the Blue Dogs just switched his vote to yes on #hcr - spreading the news!,1
Populista,14960700,Looks like Alan Boyd doesn't want to lose his primary. How smart of him. http://bit.ly/deJZHm #ptdb #hcr,1
GarCasey,50029551,RT @MPOTheHill: Rep. Allen Boyd (D-Fla.) will vote for #hcr. A flip from no to yes. http://bit.ly/9nTKHH,1
boblatta,15394954,"RT @RepMaryFallin Did u know PelosiCare includes $569.2 billion in tax increases on ins premiums, meds, even med devices?  #hcr #tcot",0
GregWHoward,27502479,Just posted: Operation Nullification! What we do IF they pass #HCR. Immediate action plan!  http://bit.ly/ckWf5V #ucot #ftrs #hhrs #rs #beck,0
jdcoffman,756018,Looks like Pelosi is getting ready to play whack-a-mole with her giant gavel #hcr,0
Lizzs_Lockeroom,24608909,It is great to know that there are people who care about #HCR and not what's going on in #Tigersbedroom ....,1
Azbats,20592516,3/21 the anniversary of my mother's death. Ins. refused her meds to help digestion probs caused by her pancreatic ca. /via @jillosopher #HCR,1
cchangrl,16921339,Black leaders supporting #hcr bill are more akin to Tuskeegee experiment enablers than civil rights leaders.  Shameful.,0
BobBrigham,14144520,Contact @LorettaSanchez CoS & urge YES on #HCR. adriene.elrod@mail.house.gov pls rt 202-225-2965,1
DanxMcGowan,29834225,These guys are straight up parroting Glenn Beck about Obama and socialism. Fucking idjits. #tcot #hcr  #obama,0
blakerutherford,14483334,"RT @Gabe_Holmstrom: If R's were as concerned about #hcr as they now say, why didn't they do anything about it when they were in control?",0
RNCResearch,55329156,"RT @NRCC: Brian #Baird's (D, #WA03) `YES' vote on #hcr takeover likely to hurt Dems vying to succeed him #gopcodered",0
indjunjoe,22393263,"Okay, this is a done deal. Anybody knows a good spot to watch the end of the world, before things go back to normal tomorrow? #hcr",1
RTHTGakaRoland,26459660,SAVE A PRESIDENCY - KILL A CONSTITUTION?? http://bit.ly/BooHooHoo  @bacaca43 @repjohnbarrow #tweetcongress #hcr,0
ianblue,1146211,"LMAO! moments before #HCR passes and there are less than 100 teabaggers on the Hill, while thousands march 4 immigration reform! #tcot #p2",1
LyndaOFA,16434558,Speaker Pelosi wielding the same gavel today used to pass Medicare. #HCR #OFA  #p2,1
Nanmac3109,37089229,RT @blackjedi47    Since #GOP hates to take responsibility as of today they won't have to. #HCR #HCR #p2,0
1oldcoot,54748372,Today's TeaParty recruitment special - free hood with robe purchase. Today only!\n\n#GOP #tcot #p2 #foxnews #iamthemob #hcr #teaparty,0
TxJogger12,53578813,"RT @LarryGeary: We need to find EXCELLENT, CONSERVATIVE candidates to oppose EVERY Democrat in Nov. #teaparty #killthebill #hcr #tcot #palin",1
sarahjoyhays,22303656,RT @toddeherman: RT @GOPinkPolitics: DON'T GIVE UP! I GOT THRU TO STUPAK ON THIS NUMBER 202-225-4735   just minutes ago! #hcr #tcot,0
schmiss,15976988,"Why was the vote held 25 minutes?'' So we could hear additional crazy people on the C-SPAN phonelines, duh. #hcr #cspan",0
rtstrategy,18364499,To those in US who r working so hard to deny 32 million people what should be a basic right of citizenship - shame on you. #hcr,1
RAMansour,77015676,This Executive Order crap is a farce. It's not binding! It will be ignored. We won't forget these sellouts in November. #tcot #hcr,0
PajamasMedia,7597712,Larrey Anderson: Probable Constitutional Challenges to #ObamaCare http://bit.ly/bvXxur #tcot #hcr #handsoff,0
tdpwells,37063147,The American Republic will endure until the day Congress discovers that it can bribe the public with the public's money.'' #tcot #hcr,0
ColorMeRed,17233536,Stupak's office is counting calls...just say NO..nothing else. Be grateful that you can get through. 202-225-4735 #hcr #killthebill,0
RedDevilRio,70812966,IRS DIRECT WITHDRAWAL FROM YOU BANK ACCT? @neilabercrombie @reptammybaldwin #tweetcongress #hcr http://bit.ly/IRSDirectWithdrawal,0
RightKlik,18925783,"Newsflash for libs: It's not health care. It's taxation, debt, bureaucracy, regulation, & control #hcr #p2 #tcot",0
tonygk,40959209,"Nobody wants to be the deciding vote on the most historic, compassionate, and moral legislation ever. #hcr",1
MomsRising,15174710,"Rep. Sanchez still undecided! Tweet @lorettasanchez NOW to vote yes on #HCR. 1/4 in CA uninsured - 190,000 in her dist!  Please RT",1
midlifechick,26918145,Tell STUPAK to vote No on #HCR: Phone: (202) 225 4735 Fax: (202) 225 4744 use FREE/online http://is.gd/aROYx  for faxing,0
IngrahamAngle,50769180,Disturbance in the House gallery #tcot #hcr,0
RTHTGakaRoland,26459660,"ALL OF YOU WILL FRY ON ELECTION DAY, 2010. @neilabercrombie @reptammybaldwin #tweetcongress #hcr",0
Christsinternet,106226879,RT @Red_Forest @michellemalkin Heads-up: Six pro-life Dems working on #hcr sellout deal - http://is.gd/aOSkp (h/t @allahpundit),0
katyabram,28407251,I find it ironic that above the speaker of the house it says ''In God we Trust'' instead of''ingovernment we trust'' #justsayin #hcr #tcot #ocra,0
bluffcityjk,15380559,Where was all this public passion when they passed the Patriot Act (and really did erode our liberty)? #hcr,1
AlwaysEpiphany,110185527,RT @stevekimura: I think the ''Hopey-Changey thing'' is looking good today. #FUPalin #HCR // #p2,1
jcohntnr,21634627,My closing argument for #healthreform: It's about a lot more than health care. http://bit.ly/cgo1an #hcr #tcot #politics,1
MelissaTweets,14728168,RT @jasoncarini: STUPAK office recording yeas & nays of callers on #hcr bill - PLS call 202.225.4735 #tcot #sgp #rfvradio (via @MediaLizzy),0
jane747,68543202,POLLING PROOF: VOTE YES TODAY -- SAY BYE BYE IN NOV @repblumenauer @repcarnahan #tweetcongress #hcr http://bit.ly/AdviceForDems,0
rkref,14347931,"RT @mardod: Quick procedural question, does Hoyer pour the Gatorade over Pelosi's head when they get to 216 or when the vote is over? #hcr",1
CFHeather,16469463,READY FOR 50 MILLION TO CONTRIBUTE TO YOUR OPPONENT? http://bit.ly/Banzai4  @repjimmatheson @repmikemichaud #tweetcongress #hcr,0
D_R_Berry,25504953,I was able to reach Stupak's office! Call 202-225-4735 now!! #tcot #killthebill #hcr #tweetcongress,0
latimestot,14465607,Why wait for the House? Cast your vote on Obamas healthcare bill now; See the trend http://bit.ly/8YtetO #tcot #sgp #dc @#hcr #p2 #politics,0
afashionfan,26812918,RT @SaysMissy I'm so Proud of my fellow Patriots in DC chanting  #KILLTHEBILL #KILLTHEBILL #KILLTHEBILL #KILLTHEBILL #KILLTHEBILL  #hcr,0
NRCC,5496932,Retiring Dem Tanner's (D-TN) `NO' vote on #hcr takeover forces Pelosi to find another `YES' http://is.gd/aRO4y #gopcodered,0
orca5252,24103365,RT @MishaRN RT @delrayser:Jon Stewart said it a while ago but bears repeating today: I think you might be confusing tyranny with losing #hcr,0
GOPLeader,7713202,Boehner:  ``Pro-Life'' Democrats Can't Hide Behind an Executive Order http://ow.ly/1p40X #hcr,0
GOPLeader,7713202,RT @RasmussenPoll It's time to decide and new poll shows 54% of voters oppose Dems' #hcr http://ow.ly/1p4en,0
DemocratsDotOrg,14377605,"RT @RepMikeHonda: Today we'll fix a broken health ins. system. #HCR is not about politics, it is a matter of justice & basic human decency.",1
ShelbyKnox,16170115,President @BarackObama - the Hyde Amendment kills. Don't pass #hcr on the backs of women - NO EXECUTIVE ORDER for #stupak.,0
